,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,Geoid
1001,4289,14289,Geary Blvd & Baker St  , ,37.782973,-122.44296499999999, , ,06075015400
1002,4290,14290,Geary Blvd & Collins St  , ,37.782242,-122.449992, , ,06075015400
1003,4291,14291,Geary Blvd & Collins St  , ,37.782028000000004,-122.44991100000001, , ,06075015700
1004,4292,14292,Geary Blvd & Commonwealth St  , ,37.781528,-122.45567700000001, , ,06075015400
1005,4293,14293,Geary Blvd & Divisadero St  , ,37.783428,-122.43936599999999, , ,06075015500
1006,4294,14294,Geary Blvd & Divisadero St  , ,37.783178,-122.439572, , ,06075015801
1007,4295,14295,Geary Blvd & Fillmore St  , ,37.784391,-122.43305, , ,06075015900
1008,4298,14298,Geary Blvd & Gough St  , ,37.785434,-122.425082, , ,06075015500
1009,4300,14300,Geary St & Jones St, ,37.786769,-122.41333200000001, , ,06075012302
1010,4301,14301,Geary St & Kearny St, ,37.787997,-122.40365600000001, , ,06075011700
1011,4302,14302,Geary St & Larkin St, ,37.786137,-122.41825, , ,06075012202
1012,4303,14303,Geary St & Leavenworth St, ,37.786556,-122.414971, , ,06075012201
1013,4304,14304,Geary Blvd & Laguna St  , ,37.785033,-122.427811, , ,06075015900
1014,4305,14305,Geary Blvd & Laguna St  , ,37.784853999999996,-122.428155, , ,06075015900
1015,4307,14307,Castro St & 14th St  , ,37.76761,-122.43558, , ,06075016900
1016,4308,14308,Castro St & 14th St  , ,37.76742,-122.43571000000001, , ,06075017000
1017,4309,14309,Castro St & 15th St  , ,37.76583,-122.43557, , ,06075017000
1018,4310,14310,Castro St & 15th St  , ,37.765609999999995,-122.43538000000001, , ,06075016900
1019,4311,14311,Castro St & 16th St  , ,37.764164,-122.435254, , ,06075016900
1020,4312,14312,Castro St & 16th St  , ,37.76427,-122.43543999999999, , ,06075017000
1021,4313,14313,Castro St & 17th St  , ,37.762370000000004,-122.43508, , ,06075020600
1022,4314,14314,Castro St & 18th St  , ,37.760836,-122.43493400000001, , ,06075020600
1023,4315,14315,Castro St & 18th St  , ,37.760863,-122.435048, , ,06075020500
1024,4316,14316,Castro St & 19th St  , ,37.75939,-122.43491000000002, , ,06075020500
1025,4317,14317,Castro St & 19th St  , ,37.759159999999994,-122.43478999999999, , ,06075020600
1026,4318,14318,Castro St & 20th St  , ,37.75778,-122.43477, , ,06075020500
1027,4319,14319,Castro St & 20th St  , ,37.757632,-122.43463600000001, , ,06075020600
1028,4320,14320,Castro St & 21st St   , ,37.755955,-122.43446499999999, , ,06075021100
1029,4321,14321,Castro St & 21st St   , ,37.756098,-122.434625, , ,06075021200
1030,4322,14322,Castro St & 22nd St  , ,37.75464,-122.43448000000001, , ,06075021200
1031,4323,14323,Castro St & 22nd St  , ,37.75441,-122.43431000000001, , ,06075021100
1032,4324,14324,Castro St & 23rd St   , ,37.752779,-122.434156, , ,06075021100
1033,4325,14325,Castro St & 23rd St   , ,37.752895,-122.434316, , ,06075021200
1034,4326,14326,Castro St & 24th St  , ,37.7512,-122.43401000000001, , ,06075021400
1035,4327,14327,Castro St & 24th St  , ,37.751315000000005,-122.43411, , ,06075021200
1036,4328,14328,Castro St & 25th St  , ,37.74981,-122.43404, , ,06075021300
1037,4329,14329,Castro St & 25th St  , ,37.7496,-122.43383, , ,06075021400
1038,4330,14330,Castro St & Duboce Ave  , ,37.76918,-122.43596000000001, , ,06075016700
1039,4331,14331,Castro St & Duboce Ave  , ,37.76895,-122.43571000000001, , ,06075016900
1040,4332,14332,Castro St & Elizabeth St   , ,37.751886,-122.434053, , ,06075021100
1041,4333,14333,Castro St & Elizabeth St   , ,37.752083,-122.434248, , ,06075021200
1042,4334,14334,Castro St & Market St  , ,37.762397,-122.435266, , ,06075020500
1043,4335,14335,City View Way & Knollview Way , ,37.748898,-122.45137700000001, , ,06075030500
1044,4336,14336,Curtis St & Prague St   , ,37.710209000000006,-122.437955, , ,06075026303
1045,4337,14337,Cargo Way & 3rd St  , ,37.74606,-122.38695, , ,06075980900
1046,4338,14338,Cargo Way & 3rd St  , ,37.74577,-122.38665, , ,06075980900
1047,4341,14341,Daly City Bart Station, ,37.705764,-122.469273, , ,06081600700
1048,4342,14342,14 Dakota St  , ,37.75376,-122.39576000000001, , ,06075061400
1049,4343,14343,101 Dakota St   , ,37.75374,-122.39565, , ,06075061400
1050,4345,14345,Dakota St & 25th St  , ,37.75268,-122.39468000000001, , ,06075061400
1051,4346,14346,Davis St & California St  , ,37.79363,-122.3977, , ,06075011700
1052,4347,14347,Davis St & Pine St   , ,37.792608,-122.39753200000001, , ,06075011700
1053,4350,14350,De Haro St & 16th St  , ,37.766056,-122.40163000000001, , ,06075060700
1054,4351,14351,De Haro St & 17th St  , ,37.764762,-122.40151599999999, , ,06075022704
1055,4352,14352,De Haro St & 18th St  , ,37.762209999999996,-122.401243, , ,06075022704
1056,4353,14353,De Haro St & 19th St  , ,37.760934000000006,-122.401117, , ,06075022704
1057,4354,14354,De Haro St & 20th St  , ,37.759667,-122.401026, , ,06075022704
1058,4355,14355,De Haro St & 22nd St  , ,37.757437,-122.40082199999999, , ,06075022704
1059,4356,14356,De Haro St & 23rd St  , ,37.754884999999994,-122.400571, , ,06075061400
1060,4357,14357,De Haro St & Mariposa St  , ,37.763504,-122.40136799999999, , ,06075022704
1061,4358,14358,De Haro St & Southern Heights Ave, ,37.758016999999995,-122.40086699999999, , ,06075022704
1062,4359,14359,5157 Diamond Heights Blvd   , ,37.74693,-122.4402, , ,06075021600
1063,4360,14360,Diamond Heights Blvd & Addison St, ,37.740198,-122.43576200000001, , ,06075021700
1064,4361,14361,Diamond Heights Blvd & Berkeley, ,37.73867,-122.43668000000001, , ,06075021700
1065,4362,14362,Diamond Heights Blvd & Berkeley Way, ,37.7386,-122.4369, , ,06075021700
1066,4363,14363,Diamond Heights Blvd & Diamond St, ,37.74185,-122.43566000000001, , ,06075021600
1067,4364,14364,Diamond Heights Blvd & Diamond St, ,37.741696999999995,-122.435773, , ,06075021700
1068,4366,14366,Diamond Heights Blvd & Duncan St , ,37.745239,-122.439852, , ,06075021600
1069,4367,14367,Diamond Heights Blvd & Gold Mine Dr, ,37.743629999999996,-122.43751, , ,06075021600
1070,4368,14368,Diamond Heights Blvd & Gold Mine Dr, ,37.74029,-122.43588000000001, , ,06075021700
1071,4369,14369,Diamond Heights Blvd & Gold Mine Dr, ,37.743590000000005,-122.43786000000001, , ,06075021700
1072,4370,14370,Diamond St & 24th St  , ,37.751259999999995,-122.43638, , ,06075021200
1073,4371,14371,Diamond St & 24th St  , ,37.751075,-122.436219, , ,06075021300
1074,4372,14372,Diamond St & 25th St  , ,37.74965,-122.43621, , ,06075021300
1075,4373,14373,Diamond St & 25th St  , ,37.749486,-122.43605900000001, , ,06075021300
1076,4374,14374,Diamond St & 26th St  , ,37.747889,-122.43591, , ,06075021300
1077,4375,14375,Diamond St & 26th St  , ,37.747853000000006,-122.43607, , ,06075021300
1078,4376,14376,Diamond St & 27th St  , ,37.746292,-122.43576100000001, , ,06075021600
1079,4377,14377,Diamond St & 27th St  , ,37.746256,-122.43592199999999, , ,06075021600
1080,4378,14378,Diamond St & 28th St  , ,37.744686,-122.435601, , ,06075021600
1081,4379,14379,Diamond St & 28th St  , ,37.74465,-122.43576200000001, , ,06075021600
1082,4380,14380,Diamond St & 29th St  , ,37.743249,-122.43565900000002, , ,06075021600
1083,4381,14381,Diamond St & 29th St  , ,37.74308,-122.43548700000001, , ,06075021700
1084,4382,14382,Diamond St & Arbor St   , ,37.738681,-122.434468, , ,06075021700
1085,4383,14383,Diamond St & Arbor St   , ,37.738262,-122.434674, , ,06075021700
1086,4384,14384,Diamond St & Cesar Chavez St  , ,37.747104,-122.435841, , ,06075021600
1087,4385,14385,Diamond St & Cesar Chavez St  , ,37.747068,-122.43598999999999, , ,06075021600
1088,4386,14386,Diamond St & Bosworth St  , ,37.733506,-122.434148, , ,06075031100
1089,4387,14387,Diamond St & Bosworth St  , ,37.733452,-122.43421699999999, , ,06075031100
1090,4388,14388,Diamond St & Chenery St  , ,37.73446,-122.43383899999999, , ,06075021800
1091,4389,14389,Diamond St & Chenery St  , ,37.734469,-122.433953, , ,06075021800
1092,4390,14390,Diamond St & Clipper St  , ,37.748853000000004,-122.43616200000001, , ,06075021300
1093,4391,14391,Diamond St & Clipper St  , ,37.748683,-122.43598999999999, , ,06075021300
1094,4392,14392,Diamond St & Conrad St  , ,37.7383,-122.4363, , ,06075021700
1095,4393,14393,Diamond St & Conrad St  , ,37.738409999999995,-122.43593, , ,06075021700
1096,4394,14394,Diamond St & Diamond Heights Blvd, ,37.741599,-122.43535, , ,06075021700
1097,4395,14395,Diamond St & Diamond Heights Blvd, ,37.73822,-122.43726000000001, , ,06075021700
1098,4397,14397,Diamond St & Diamond Heights Blvd, ,37.74192,-122.435476, , ,06075021600
1099,4398,14398,Diamond St & Duncan St  , ,37.745641,-122.435864, , ,06075021600
1100,4399,14399,Diamond St & Duncan St  , ,37.745471,-122.435693, , ,06075021600
1101,4400,14400,Diamond St & Moffitt St   , ,37.7388,-122.43463, , ,06075021700
1102,4401,14401,Diamond St & Moffitt St  , ,37.738890000000005,-122.4346, , ,06075021700
1103,4402,14402,Diamond St & Surrey St  , ,37.73623,-122.43444, , ,06075021700
1104,4403,14403,Diamond St & Surrey St  , ,37.73608,-122.43433, , ,06075021800
1105,4404,14404,Diamond St & Sussex St   , ,37.737342,-122.43461699999999, , ,06075021700
1106,4405,14405,Diamond St & Sussex St  , ,37.73731,-122.43475, , ,06075021700
1107,4406,14406,Divisadero St & Bay St  , ,37.801907,-122.44331899999999, , ,06075012700
1108,4407,14407,Divisadero St & Beach St  , ,37.803771999999995,-122.443697, , ,06075012700
1109,4408,14408,Divisadero St & Bush St  , ,37.786283000000005,-122.439996, , ,06075015300
1110,4409,14409,Divisadero St & California St , ,37.788184,-122.440385, , ,06075013400
1111,4410,14410,Divisadero St & California St , ,37.787988,-122.4405, , ,06075015300
1112,4411,14411,Divisadero St & Chestnut St  , ,37.800087,-122.44296399999999, , ,06075012700
1113,4412,14412,Divisadero St & Clay St  , ,37.789977,-122.44074099999999, , ,06075013400
1114,4413,14413,Divisadero St & Clay St  , ,37.789970000000004,-122.44089, , ,06075013400
1115,4414,14414,Divisadero St & Eddy St  , ,37.780590999999994,-122.438942, , ,Nan
1116,4415,14415,Divisadero St & Eddy St  , ,37.780590999999994,-122.438942, , ,06075015801
1117,4418,14418,Divisadero St & Francisco St  , ,37.80097,-122.44313600000001, , ,06075012700
1118,4421,14421,Divisadero St & Geary Blvd  , ,37.783375,-122.439412, , ,06075015801
1119,4422,14422,Divisadero St & Geary Blvd  , ,37.783159999999995,-122.439526, , ,06075015801
1120,4423,14423,Divisadero St & Haight St  , ,37.771328999999994,-122.43698300000001, , ,06075016700
1121,4424,14424,Divisadero St & Haight St  , ,37.77105,-122.4371, , ,06075016700
1122,4425,14425,Divisadero St & Hayes St  , ,37.775059000000006,-122.437739, , ,06075016400
1123,4426,14426,Divisadero St & Hayes St  , ,37.774889,-122.43786499999999, , ,06075016400
1124,4427,14427,Divisadero St & Jackson St  , ,37.791540000000005,-122.44108, , ,06075013400
1125,4428,14428,Divisadero St & Mcallister St , ,37.77786,-122.4383, , ,06075015802
1126,4429,14429,Divisadero St & Mcallister St , ,37.777682,-122.43841499999999, , ,06075015802
1127,4430,14430,Divisadero St & North Point St, ,37.802844,-122.443514, , ,06075012700
1128,4431,14431,Divisadero St & Oak St  , ,37.773185,-122.43735, , ,06075016400
1129,4432,14432,Divisadero St & Oak St  , ,37.773051,-122.437487, , ,06075016700
1130,4433,14433,Divisadero St & Pine St  , ,37.786997,-122.440317, , ,06075015300
1131,4434,14434,Divisadero St & Sutter St  , ,37.785338,-122.43981299999999, , ,06075015300
1132,4435,14435,Divisadero St & Sutter St  , ,37.78515,-122.439939, , ,06075015500
1133,4436,14436,Division St & Bryant St  , ,37.76934,-122.41073999999999, , ,06075017700
1134,4437,14437,Division St & Rhode Island St , ,37.76976,-122.403152, , ,06075060700
1135,4438,14438,Division St & Townsend St  , ,37.769894,-122.403301, , ,06075060700
1136,4439,14439,Delta St & Tioga Ave   , ,37.717290000000006,-122.40773, , ,06075026402
1137,4440,14440,Donahue St & Innes Ave   , ,37.729002,-122.36991299999998, , ,06075980600
1138,4443,14443,Douglass St & 24th St  , ,37.75112,-122.43853999999999, , ,06075021200
1139,4444,14444,Douglass St & Alvarado St  , ,37.75352,-122.43875, , ,06075021200
1140,4445,14445,Drumm St & California St  , ,37.79398,-122.39635, , ,06075010500
1141,4447,14447,Duboce Ave & Church St  , ,37.769472,-122.42940800000001, , ,06075016801
1142,4448,14448,Duboce Ave & Church St  , ,37.769409,-122.4294, , ,06075016900
1143,4453,14453,Duncan St & Amber Dr, ,37.7452,-122.44141, , ,06075021600
1144,4454,14454,Duncan St & Cameo Way , ,37.74519,-122.44304, , ,06075021600
1145,4455,14455,Duncan St & Diamond Heights Blvd , ,37.745259999999995,-122.44028999999999, , ,06075021700
1146,4456,14456,Earl St & Kirkwood Ave   , ,37.728778999999996,-122.37313, , ,06075023103
1147,4472,14472,Eddy St & Buchanan St  , ,37.781919,-122.428946, , ,06075015900
1148,4473,14473,Eddy St & Buchanan St  , ,37.781766999999995,-122.42914099999999, , ,06075016100
1149,4474,14474,Eddy St & Divisadero St  , ,37.780546,-122.438759, , ,06075015801
1150,4475,14475,Eddy St & Fillmore St  , ,37.7815,-122.432236, , ,06075015900
1151,4476,14476,Eddy St & Fillmore St  , ,37.781348,-122.43243100000001, , ,06075016100
1152,4477,14477,Eddy St & Gough St  , ,37.782515999999994,-122.42426999999999, , ,06075015900
1153,4478,14478,Eddy St & Gough St  , ,37.7824,-122.424201, , ,06075016100
1154,4479,14479,Eddy St & Hyde St  , ,37.783478,-122.415718, , ,06075012401
1155,4480,14480,Eddy St & Jones St  , ,37.783887,-122.412428, , ,06075012502
1156,4481,14481,Eddy St & Larkin St  , ,37.783353000000005,-122.41769, , ,06075012402
1157,4482,14482,Eddy St & Larkin St  , ,37.783273,-122.41735700000001, , ,Nan
1158,4483,14483,Eddy St & Leavenworth St  , ,37.783682,-122.414079, , ,06075012502
1159,4484,14484,Eddy St & Laguna St  , ,37.782133,-122.427296, , ,06075015900
1160,4485,14485,Eddy St & Laguna St  , ,37.782016999999996,-122.427227, , ,06075016100
1161,4486,14486,Eddy St & Mason St  , ,37.78427,-122.409402, , ,06075012501
1162,4487,14487,Eddy St & Pierce St  , ,37.781081,-122.435515, , ,06075015801
1163,4488,14488,Eddy St & Pierce St  , ,37.780929,-122.435709, , ,06075015801
1164,4489,14489,Eddy St & Polk St  , ,37.783184000000006,-122.41904199999999, , ,06075012402
1165,4490,14490,Eddy St & Polk St  , ,37.783059,-122.41901899999999, , ,06075012402
1166,4491,14491,Eddy St & Scott St  , ,37.780876,-122.437165, , ,06075015801
1167,4492,14492,Eddy St & Scott St  , ,37.780724,-122.43736000000001, , ,06075015801
1168,4493,14493,Eddy St & Taylor St  , ,37.784101,-122.410789, , ,06075012501
1169,4494,14494,Eddy St & Van Ness Ave  , ,37.782988,-122.42061299999999, , ,06075012402
1170,4495,14495,Eddy St & Van Ness Ave  , ,37.782863,-122.42058999999999, , ,06075012402
1171,4496,14496,Ellis St & Jones St  , ,37.78488,-122.41315, , ,06075012301
1172,4497,14497,Ellis St & Leavenworth St  , ,37.78471,-122.41427, , ,06075012301
1173,4499,14499,Ellis St & Taylor St  , ,37.785090000000004,-122.41145, , ,06075012301
1174,4501,14501,The Embarcadero & Bay St  , ,37.806945,-122.406278, , ,06075010100
1175,4502,14502,The Embarcadero & Bay St  , ,37.806629,-122.40603, , ,06075010100
1176,4503,14503,THE EMBARCADERO & BROADWAY, ,37.799552,-122.397869, , ,06075010500
1177,4504,14504,THE EMBARCADERO & BROADWAY, ,37.798901,-122.397434, , ,06075010500
1178,4506,14506,The Embarcadero & Brannan St   , ,37.784359,-122.38813799999998, , ,06075061500
1179,4508,14508,The Embarcadero & Folsom St  , ,37.791078999999996,-122.39010400000001, , ,06075061500
1180,4509,14509,The Embarcadero & Folsom St   , ,37.790481,-122.389692, , ,06075061500
1181,4510,14510,The Embarcadero & Folsom St  , ,37.790749,-122.38984099999999, , ,06075061500
1182,4511,14511,The Embarcadero & Folsom St  , ,37.790561,-122.389898, , ,06075061500
1183,4513,14513,THE EMBARCADERO/Ferry Building, ,37.795105,-122.39386100000002, , ,06075010500
1184,4515,14515,The Embarcadero & Greenwich St, ,37.803263,-122.401113, , ,Nan
1185,4516,14516,The Embarcadero & Greenwich St, ,37.80296,-122.40102900000001, , ,06075010500
1186,4517,14517,The Embarcadero & Green St  , ,37.801264,-122.399369, , ,06075010500
1187,4518,14518,The Embarcadero & Green St  , ,37.800605,-122.39891999999999, , ,06075010500
1188,4519,14519,The Embarcadero & Howard St  , ,37.792685999999996,-122.39114599999999, , ,06075061500
1189,4520,14520,The Embarcadero & Howard St  , ,37.792159000000005,-122.391066, , ,06075061500
1190,4529,14529,The Embarcadero & Sansome St  , ,37.805021999999994,-122.403314, , ,06075010500
1191,4530,14530,The Embarcadero & Stockton St , ,37.808351,-122.41028700000001, , ,06075010100
1192,4531,14531,The Embarcadero & Townsend St  , ,37.7836,-122.38832, , ,06075061500
1193,4532,14532,The Embarcadero & Washington St, ,37.797084999999996,-122.39567, , ,06075010500
1194,4534,14534,The Embarcadero & Washington St, ,37.796355,-122.39518100000001, , ,06075010500
1195,4535,14535,Eureka St & 18th St  , ,37.760631,-122.43818799999998, , ,06075020500
1196,4536,14536,Eureka St & 19th St  , ,37.759034,-122.43803899999999, , ,06075020500
1197,4537,14537,Eureka St & 20th St  , ,37.75741,-122.43787900000001, , ,06075020500
1198,4538,14538,Eureka St & 21st St  , ,37.755973,-122.43790200000001, , ,06075020500
1199,4539,14539,Eureka St & 21st St  , ,37.755813,-122.43773, , ,06075021200
1200,4540,14540,Eureka St & 22nd St  , ,37.754366999999995,-122.43774199999999, , ,06075021200
1201,4541,14541,Eureka St & 22nd St  , ,37.754215,-122.43757, , ,06075021200
1202,4542,14542,Eureka St & 23rd St  , ,37.752790000000005,-122.43758999999999, , ,06075021200
1203,4543,14543,Eureka St & Market St  , ,37.761594,-122.43828, , ,06075020500
1204,4544,14544,Eucalyptus Dr & 19th Ave  , ,37.731157,-122.474744, , ,06075030900
1205,4545,14545,Eucalyptus Dr & 19th Ave  , ,37.731041,-122.474538, , ,06075030900
1206,4546,14546,Eucalyptus Dr & Junipero Serra Blvd, ,37.730988,-122.47244199999999, , ,06075030900
1207,4547,14547,Evans Ave & 3rd St   , ,37.742628,-122.38786200000001, , ,06075061200
1208,4548,14548,Evans Ave & Cesar Chavez St  , ,37.749066,-122.39688600000001, , ,06075980900
1209,4549,14549,Evans Ave & Cesar Chavez St  , ,37.74903,-122.39706899999999, , ,06075980900
1210,4550,14550,Evans Ave & Keith St   , ,37.73877,-122.380797, , ,06075023103
1211,4551,14551,Evans Ave & Keith St   , ,37.738761,-122.381084, , ,06075980900
1212,4552,14552,Evans Ave & Middle Point Rd   , ,37.737671999999996,-122.37925200000001, , ,06075023103
1213,4553,14553,Evans Ave & Mendell St   , ,37.740699,-122.38450700000001, , ,06075980900
1214,4555,14555,Evans Ave & Newhall St, ,37.741949,-122.386408, , ,06075980900
1215,4556,14556,Evans Ave & Napoleon St   , ,37.747263000000004,-122.39587900000001, , ,06075980900
1216,4557,14557,Evans Ave & Napoleon St   , ,37.747343,-122.396257, , ,06075980900
1217,4558,14558,Evans Ave & Newhall St  , ,37.740003,-122.38297299999999, , ,06075980900
1218,4559,14559,Evans Ave & Phelps St   , ,37.742994,-122.388309, , ,06075980900
1219,4560,14560,Evans Ave & Phelps St   , ,37.742977,-122.388595, , ,06075980900
1220,4561,14561,Evans Ave & Quint St   , ,37.744245,-122.39053100000001, , ,06075980900
1221,4562,14562,Evans Ave & Selby St   , ,37.745968,-122.39384, , ,06075980900
1222,4564,14564,EVANS AVE/Opposite US Post Office, ,37.739717,-122.38281299999998, , ,06075980900
1223,4565,14565,909 Ellsworth St  , ,37.73284,-122.41678999999999, , ,06075025403
1224,4566,14566,945 Ellsworth St  , ,37.73281,-122.41776000000002, , ,06075025403
1225,4567,14567,989 Ellsworth St   , ,37.732620000000004,-122.41893, , ,06075025403
1226,4568,14568,Ellsworth St & Crescent Ave  , ,37.73471,-122.41491, , ,06075025403
1227,4571,14571,Excelsior Ave & Madrid St   , ,37.72475,-122.43059, , ,06075026001
1228,4572,14572,Excelsior Ave & Mission St   , ,37.726162,-122.433577, , ,06075026001
1229,4573,14573,Excelsior Ave & Naples St   , ,37.72399,-122.42898999999998, , ,06075026001
1230,4574,14574,Excelsior Ave & Paris St   , ,37.72552,-122.43218999999999, , ,06075026001
1231,4575,14575,50 THOMAS MELLON DR, ,37.709831,-122.39289299999999, , ,06075061000
1232,4576,14576,Executive Park Blvd & Blanken Ave, ,37.710879999999996,-122.39476, , ,06075061000
1233,4579,14579,Farnum St & Moffitt St  , ,37.738333000000004,-122.434067, , ,06075021700
1234,4580,14580,Fell St & Gough St  , ,37.77597,-122.42302, , ,06075016200
1235,4581,14581,Felton St & Amherst St  , ,37.72702,-122.41633999999999, , ,06075025600
1236,4582,14582,Felton St & Amherst St  , ,37.72688,-122.41653000000001, , ,06075025900
1237,4583,14583,Felton St & Cambridge St  , ,37.7264,-122.41873999999999, , ,06075025600
1238,4584,14584,Felton St & Cambridge St  , ,37.72637,-122.41851000000001, , ,06075025600
1239,4587,14587,Felton St & Harvard St  , ,37.725970000000004,-122.42028, , ,06075025600
1240,4588,14588,Felton St & Harvard St  , ,37.72586,-122.42046, , ,06075025600
1241,4589,14589,Felton St & Madison St  , ,37.725598,-122.42204299999999, , ,06075025600
1242,4590,14590,Felton St & Madison St  , ,37.725429999999996,-122.42211, , ,06075025600
1243,4593,14593,Felton St & Peru Ave  , ,37.7252,-122.42323999999999, , ,06075026002
1244,4596,14596,Felton St & University St  , ,37.7274,-122.41457, , ,06075025900
1245,4599,14599,Field Rd/Visitor Center, ,37.83048,-122.52441100000001, , ,06041131100
1246,4600,14600,Field Rd & Bunker Rd   , ,37.831337,-122.52326399999998, , ,06041131100
1247,4601,14601,FIELD RD/Nike Site, ,37.82906,-122.52767, , ,06041131100
1248,4602,14602,FIELD RD/Youth Hostel, ,37.83166,-122.52345, , ,06041131100
1249,4603,14603,Fillmore St & Bay St  , ,37.802585,-122.43668000000001, , ,06075012902
1250,4604,14604,Fillmore St & Broadway  , ,37.794158,-122.43484199999999, , ,06075013200
1251,4605,14605,Fillmore St & Broadway  , ,37.793805,-122.434878, , ,06075013200
1252,4606,14606,Fillmore St & Beach St  , ,37.804423,-122.437127, , ,06075012602
1253,4607,14607,Fillmore St & Beach St  , ,37.804446999999996,-122.436958, , ,06075012602
1254,4608,14608,Fillmore St & Chestnut St  , ,37.801091,-122.436229, , ,06075012902
1255,4609,14609,Fillmore St & Chestnut St  , ,37.800891,-122.43646899999999, , ,06075012601
1256,4610,14610,Fillmore St & Cervantes Blvd  , ,37.802817,-122.436806, , ,06075012602
1257,4611,14611,Fillmore St & Eddy St  , ,37.781733,-122.43232900000001, , ,06075015900
1258,4612,14612,Fillmore St & Eddy St  , ,37.781523,-122.432401, , ,06075015900
1259,4613,14613,Fillmore St & Golden Gate Ave , ,37.779859,-122.431955, , ,06075016100
1260,4614,14614,Fillmore St & Geary Blvd  , ,37.784733,-122.432921, , ,06075015500
1261,4615,14615,Fillmore St & Geary Blvd  , ,37.783984000000004,-122.43291, , ,06075015900
1262,4616,14616,Fillmore St & Grove St  , ,37.776998,-122.43136899999999, , ,06075016300
1263,4617,14617,Fillmore St & Grove St  , ,37.776859,-122.431472, , ,06075016300
1264,4618,14618,Fillmore St & Haight St  , ,37.772199,-122.43053700000002, , ,06075016801
1265,4620,14620,Fillmore St & Haight St  , ,37.772033,-122.430347, , ,06075016801
1266,4621,14621,Fillmore St & Hayes St  , ,37.776106,-122.431197, , ,06075016300
1267,4622,14622,Fillmore St & Hayes St  , ,37.775597999999995,-122.431207, , ,06075016300
1268,4623,14623,Fillmore St & Jackson St  , ,37.792761,-122.434556, , ,06075013200
1269,4624,14624,Fillmore St & Jackson St  , ,37.792386,-122.434607, , ,06075013500
1270,4625,14625,Fillmore St & Jefferson St  , ,37.805421,-122.437389, , ,06075012602
1271,4626,14626,Fillmore St & Lombard St  , ,37.799707,-122.435952, , ,06075012902
1272,4627,14627,Fillmore St & Lombard St  , ,37.799595000000004,-122.436051, , ,06075012800
1273,4628,14628,Fillmore St & Mcallister St  , ,37.77854,-122.43168700000001, , ,06075016100
1274,4629,14629,Fillmore St & Mcallister St  , ,37.778343,-122.431762, , ,06075016100
1275,4630,14630,Fillmore St & North Point St  , ,37.803546999999995,-122.43679099999999, , ,06075012602
1276,4631,14631,Fillmore St & Oak St  , ,37.774268,-122.430825, , ,06075016300
1277,4632,14632,Fillmore St & Oak St  , ,37.773759000000005,-122.430866, , ,06075016801
1278,4633,14633,Fillmore St & O'Farrell St  , ,37.783193,-122.432627, , ,06075015900
1279,4634,14634,Fillmore St & O'Farrell St  , ,37.783019,-122.432699, , ,06075015900
1280,4635,14635,Fillmore St & Pine St  , ,37.788049,-122.43356499999999, , ,06075015200
1281,4636,14636,Fillmore St & Pine St  , ,37.787717,-122.433655, , ,06075015200
1282,4637,14637,Fillmore St & Sacramento St  , ,37.789925,-122.4341, , ,06075013500
1283,4638,14638,Fillmore St & Sacramento St  , ,37.789744,-122.433947, , ,06075013500
1284,4640,14640,Fillmore St & Sutter St  , ,37.786051,-122.43324399999999, , ,06075015500
1285,4641,14641,Fillmore St & Sutter St  , ,37.785814,-122.433268, , ,06075015500
1286,4642,14642,Fillmore St & Turk St  , ,37.780204,-122.432138, , ,06075016100
1287,4643,14643,Fillmore St & Union St  , ,37.797391,-122.43548899999999, , ,06075013000
1288,4645,14645,Fitzgerald Ave & Hawes St   , ,37.719921,-122.389587, , ,06075023400
1289,4646,14646,Fitzgerald Ave & Ingalls St   , ,37.720966,-122.391453, , ,06075023400
1290,4647,14647,Fitzgerald Ave & Jennings St   , ,37.722028,-122.39331999999999, , ,06075023400
1291,4648,14648,Fitzgerald Ave & Keith St   , ,37.722895,-122.394842, , ,06075023400
1292,4649,14649,Foerster St & Flood Ave  , ,37.729795,-122.448765, , ,06075031100
1293,4650,14650,Foerster St & Judson Ave  , ,37.728491999999996,-122.448753, , ,06075031100
1294,4651,14651,Foerster St & Mangels Ave  , ,37.73315,-122.448948, , ,06075030700
1295,4652,14652,Foerster St & Mangels Ave  , ,37.732989,-122.448788, , ,06075031100
1296,4654,14654,Foerster St & Teresita Blvd  , ,37.734194,-122.448799, , ,06075030700
1297,4657,14657,Folsom St & 3rd St   , ,37.783989,-122.398753, , ,Nan
1298,4658,14658,Folsom St & 4th St   , ,37.782045000000004,-122.401104, , ,06075017801
1299,4659,14659,Folsom St & 5th St   , ,37.780386,-122.403099, , ,06075017801
1300,4660,14660,Folsom St & 6th St   , ,37.778628999999995,-122.405324, , ,06075017802
1301,4661,14661,Folsom St & 7th St   , ,37.776641,-122.407847, , ,06075017802
1302,4662,14662,Folsom St & 8th St   , ,37.775115,-122.409773, , ,06075017802
1303,4663,14663,Folsom St & 9th St   , ,37.773894,-122.411321, , ,06075017802
1304,4664,14664,Folsom St & 11th St   , ,37.771905,-122.41395800000001, , ,06075017802
1305,4665,14665,Folsom St & 11th St   , ,37.771833,-122.41413, , ,06075017700
1306,4666,14666,Folsom St & 14th St  , ,37.768461,-122.415667, , ,06075017700
1307,4667,14667,Folsom St & 14th St  , ,37.768461,-122.41553, , ,06075017700
